"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"805","33.6764","2.3628","6074.4718","5806.7816","77.2161","2.6592","99.6950","5962.3273"
"806","33.6934","2.3639","6091.8424","5806.5265","77.6211","2.6579","99.6950","6025.0317"
"807","33.7104","2.3651","6109.9304","5806.2714","77.7324","2.6566","99.6950","6042.3319"
"808","33.7274","2.3663","6128.6840","5806.0163","79.0480","2.6553","99.6950","6248.5833"
"809","33.7444","2.3674","6147.5631","5805.7612","78.2171","2.6540","99.6950","6117.9123"
"810","33.7614","2.3686","6167.4402","5805.5061","78.0792","2.6527","99.6950","6096.3584"
"811","33.7784","2.3697","6187.7427","5805.2510","79.5287","2.6514","99.6950","6324.8213"
"812","33.7954","2.3709","6208.3583","5804.9960","78.5037","2.6501","99.6950","6162.8299"
"813","33.8124","2.3720","6229.1569","5804.7409","78.4264","2.6488","99.6950","6150.7070"
"814","33.8294","2.3732","6249.9901","5804.4858","78.7786","2.6476","99.6950","6206.0658"
"815","33.8464","2.3744","6270.6912","5804.2307","78.6794","2.6463","99.6950","6190.4552"
"816","33.8634","2.3755","6291.0754","5803.9756","79.1059","2.6450","99.6950","6257.7403"
"817","33.8804","2.3767","6310.9416","5803.7205","80.1987","2.6437","99.6950","6431.8247"
"818","33.8974","2.3778","6330.0746","5803.4654","79.4758","2.6424","99.6950","6316.3954"
"819","33.9144","2.3790","6348.2488","5803.2103","80.4643","2.6411","99.6950","6474.5032"
"820","33.9314","2.3801","6365.2325","5802.9552","79.7031","2.6398","99.6950","6352.5788"
"821","33.9484","2.3813","6380.7933","5802.7001","80.0632","2.6385","99.6950","6410.1204"
"822","33.9654","2.3825","6394.7045","5802.4450","79.9655","2.6373","99.6950","6394.4860"
"823","33.9824","2.3836","6406.7517","5802.1899","80.5487","2.6360","99.6950","6488.0919"
"824","33.9994","2.3848","6416.7403","5801.9348","80.2414","2.6347","99.6950","6438.6842"
"825","34.0164","2.3859","6424.5022","5801.6797","80.1544","2.6334","99.6950","6424.7292"
"826","34.0334","2.3871","6429.9029","5801.4246","80.4572","2.6322","99.6950","6473.3582"
"827","34.0504","2.3882","6432.6821","5801.0047","80.0317","2.6309","99.6950","6405.0698"
"828","34.0674","2.3894","6432.9523","5800.5848","79.9340","2.6296","99.6950","6389.4493"
"829","34.0844","2.3906","6430.7071","5800.1649","79.7291","2.6283","99.6950","6356.7284"
"830","34.1014","2.3917","6425.9856","5799.7450","80.1935","2.6271","99.6950","6431.0000"
"831","34.1184","2.3929","6418.8712","5799.3251","80.0023","2.6258","99.6950","6400.3615"
"832","34.1354","2.3940","6409.4875","5798.9052","79.4145","2.6245","99.6950","6306.6603"
"833","34.1524","2.3952","6397.9928","5798.4853","79.2811","2.6233","99.6950","6285.4982"
"834","34.1694","2.3963","6384.5739","5798.0655","79.7402","2.6220","99.6950","6358.4916"
"835","34.1864","2.3975","6369.4384","5797.6456","79.8781","2.6207","99.6950","6380.5148"
"836","34.2034","2.3987","6352.8080","5797.2257","79.6417","2.6195","99.6950","6342.8067"
"837","34.2204","2.3998","6334.9106","5796.8058","79.2646","2.6182","99.6950","6282.8756"
"838","34.2374","2.4010","6315.9744","5796.3859","79.0833","2.6169","99.6950","6254.1719"
"839","34.2544","2.4021","6296.2222","5795.9660","78.9666","2.6157","99.6950","6235.7279"
"840","34.2714","2.4033","6275.8665","5795.5461","78.9109","2.6144","99.6950","6226.9277"
"841","34.2884","2.4044","6255.1068","5795.1262","78.4375","2.6132","99.6950","6152.4454"
"842","34.3054","2.4056","6233.9591","5794.5389","78.4154","2.6119","99.6950","6148.9754"
"843","34.3224","2.4068","6212.7575","5793.9516","78.4029","2.6106","99.6950","6147.0195"
"844","34.3394","2.4079","6191.6509","5793.3643","78.5008","2.6094","99.6950","6162.3819"
"845","34.3564","2.4091","6170.7705","5792.7770","78.1397","2.6081","99.6950","6105.8052"
"846","34.3734","2.4102","6150.2307","5792.1897","77.6210","2.6069","99.6950","6025.0163"
"847","34.3904","2.4114","6130.1297","5791.6024","77.4182","2.6056","99.6950","5993.5783"
"848","34.4074","2.4125","6110.5503","5791.0151","77.8955","2.6044","99.6950","6067.7075"
"849","34.4244","2.4137","6091.5615","5790.4278","77.8333","2.6031","99.6950","6058.0232"
"850","34.4414","2.4148","6073.2195","5789.8405","77.5907","2.6019","99.6950","6020.3130"
"851","34.4584","2.4160","6055.5684","5789.2532","77.5782","2.6007","99.6950","6018.3720"
"852","34.4754","2.4172","6038.6419","5788.6659","77.6139","2.5994","99.6950","6023.9228"
"853","34.4924","2.4183","6022.4639","5788.0786","77.9654","2.5982","99.6950","6078.5991"
"854","34.5094","2.4195","6007.0497","5787.4913","77.8216","2.5969","99.6950","6056.2068"
"855","34.5264","2.4206","5992.4067","5786.9040","77.6899","2.5957","99.6950","6035.7144"
"856","34.5434","2.4218","5978.5352","5786.3166","77.7981","2.5944","99.6950","6052.5368"
"857","34.5604","2.4229","5965.2618","5785.5616","76.8376","2.5932","99.6950","5904.0190"
"858","34.5774","2.4241","5952.7430","5784.8065","76.9225","2.5920","99.6950","5917.0639"
"859","34.5944","2.4252","5940.9630","5784.0514","76.9101","2.5907","99.6950","5915.1644"
"860","34.6114","2.4264","5929.9017","5783.2963","76.7800","2.5895","99.6950","5895.1704"
"861","34.6284","2.4276","5919.5357","5782.5412","77.2612","2.5883","99.6950","5969.2881"
"862","34.6454","2.4287","5909.8390","5781.7861","77.1108","2.5870","99.6950","5946.0826"
"863","34.6624","2.4299","5900.7829","5781.0310","76.1685","2.5858","99.6950","5801.6434"
"864","34.6794","2.4310","5892.3374","5780.2759","76.7445","2.5846","99.6950","5889.7178"
"865","34.6964","2.4322","5884.4710","5779.5208","76.2172","2.5834","99.6950","5809.0690"
"866","34.7134","2.4333","5877.1518","5778.7658","76.7457","2.5821","99.6950","5889.8985"
"867","34.7304","2.4345","5870.3470","5778.0107","76.5969","2.5809","99.6950","5867.0898"
"868","34.7474","2.4356","5864.0244","5777.2556","77.2901","2.5797","99.6950","5973.7670"
"869","34.7644","2.4368","5858.1518","5776.5005","76.9362","2.5785","99.6950","5919.1723"
"870","34.7814","2.4380","5852.6978","5775.7454","76.8319","2.5772","99.6950","5903.1426"
"871","34.7984","2.4391","5847.6317","5774.9903","76.8860","2.5760","99.6950","5911.4549"
"872","34.8154","2.4403","5842.7605","5774.0717","76.5854","2.5748","99.6950","5865.3179"
"873","34.8324","2.4414","5838.2196","5773.1530","76.7490","2.5736","99.6950","5890.4052"
"874","34.8494","2.4426","5833.9822","5772.2344","76.6822","2.5724","99.6950","5880.1660"
"875","34.8664","2.4437","5830.0228","5771.3157","76.5631","2.5711","99.6950","5861.9122"
"876","34.8834","2.4449","5826.3178","5770.3971","76.6339","2.5699","99.6950","5872.7502"
"877","34.9004","2.4460","5822.8449","5769.4785","76.3309","2.5687","99.6950","5826.4056"
"878","34.9174","2.4472","5819.5837","5768.5598","76.4985","2.5675","99.6950","5852.0239"
"879","34.9344","2.4483","5816.5150","5767.6412","77.1414","2.5663","99.6950","5950.8024"
"880","34.9514","2.4495","5813.6216","5766.7225","76.2188","2.5651","99.6950","5809.3092"
"881","34.9684","2.4507","5810.8876","5765.8039","76.3472","2.5639","99.6950","5828.8930"
"882","34.9854","2.4518","5808.2986","5764.8853","76.2850","2.5627","99.6950","5819.4046"
"883","35.0024","2.4530","5805.8418","5763.9666","75.1711","2.5615","99.6950","5650.6999"
"884","35.0194","2.4541","5803.5054","5763.0480","76.1722","2.5603","99.6950","5802.2034"
"885","35.0364","2.4553","5801.2794","5762.1293","75.8789","2.5591","99.6950","5757.6001"
"886","35.0534","2.4564","5799.1546","5761.2107","76.2619","2.5579","99.6950","5815.8721"
"887","35.0704","2.4576","5796.9674","5760.1364","76.0251","2.5567","99.6950","5779.8111"
"888","35.0874","2.4587","5794.8673","5759.0622","75.3939","2.5555","99.6950","5684.2424"
"889","35.1044","2.4599","5792.8471","5757.9879","75.4459","2.5543","99.6950","5692.0875"
"890","35.1214","2.4610","5790.9023","5756.9137","75.8000","2.5531","99.6950","5745.6402"
"891","35.1384","2.4622","5789.0288","5755.8394","75.6439","2.5519","99.6950","5721.9978"
"892","35.1554","2.4633","5787.2233","5754.7652","75.7992","2.5507","99.6950","5745.5206"
"893","35.1724","2.4645","5785.4831","5753.6909","76.2959","2.5495","99.6950","5821.0645"
"894","35.1894","2.4657","5783.8060","5752.6167","75.9434","2.5483","99.6950","5767.4071"
"895","35.2064","2.4668","5782.1909","5751.5424","75.9189","2.5471","99.6950","5763.6799"
"896","35.2234","2.4680","5780.6359","5750.4682","76.2443","2.5459","99.6950","5813.1964"
"897","35.2404","2.4691","5779.1408","5749.3939","76.1262","2.5447","99.6950","5795.1934"
"898","35.2574","2.4703","5777.7052","5748.3197","76.1470","2.5435","99.6950","5798.3600"
"899","35.2744","2.4714","5776.3291","5747.2454","75.9748","2.5423","99.6950","5772.1633"
"900","35.2914","2.4726","5775.0127","5746.1712","75.3369","2.5412","99.6950","5675.6540"
"901","35.3084","2.4737","5773.7562","5745.0969","75.5184","2.5400","99.6950","5703.0346"
"902","35.3254","2.4749","5773.1252","5744.5879","76.1470","2.5388","99.6950","5798.3711"
"903","35.3424","2.4760","5772.5547","5744.0790","76.5804","2.5376","99.6950","5864.5585"
"904","35.3594","2.4772","5772.0449","5743.5700","76.3455","2.5364","99.6950","5828.6356"
"905","35.3764","2.4783","5771.5959","5743.0610","76.0920","2.5352","99.6950","5790.0000"
"906","35.3934","2.4795","5771.2073","5742.5520","76.1046","2.5341","99.6950","5791.9087"
"907","35.4104","2.4806","5770.8787","5742.0431","76.1203","2.5329","99.6950","5794.3071"
"908","35.4274","2.4818","5770.6089","5741.5341","75.8689","2.5317","99.6950","5756.0933"
"909","35.4444","2.4829","5770.3966","5741.0251","76.0241","2.5305","99.6950","5779.6611"
"910","35.4614","2.4841","5770.2396","5740.5161","75.8821","2.5294","99.6950","5758.0891"
"911","35.4784","2.4853","5770.1351","5740.0072","75.5736","2.5282","99.6950","5711.3719"
"912","35.4954","2.4864","5770.0797","5739.4982","75.6990","2.5270","99.6950","5730.3365"
"913","35.5124","2.4876","5770.0690","5738.9892","75.7994","2.5258","99.6950","5745.5432"
"914","35.5294","2.4887","5770.0974","5738.4802","76.1504","2.5247","99.6950","5798.8895"
"915","35.5464","2.4899","5770.1586","5737.9712","76.3119","2.5235","99.6950","5823.5010"
"916","35.5634","2.4910","5770.2448","5737.4623","77.0666","2.5223","99.6950","5939.2636"
"917","35.5804","2.4922","5770.1706","5736.7770","75.6127","2.5212","99.6950","5717.2827"
"918","35.5974","2.4933","5770.1021","5736.0917","75.5515","2.5200","99.6950","5708.0226"
"919","35.6144","2.4945","5770.0274","5735.4065","75.7976","2.5188","99.6950","5745.2692"
"920","35.6314","2.4956","5769.9333","5734.7212","75.6955","2.5177","99.6950","5729.8029"
"921","35.6484","2.4968","5769.8056","5734.0359","75.4874","2.5165","99.6950","5698.3468"
"922","35.6654","2.4979","5769.6292","5733.3507","76.3789","2.5154","99.6950","5833.7291"
"923","35.6824","2.4991","5769.3885","5732.6654","75.9287","2.5142","99.6950","5765.1627"
"924","35.6994","2.5002","5769.1224","5731.9802","75.6255","2.5130","99.6950","5719.2156"
"925","35.7164","2.5014","5768.7087","5731.2949","76.3535","2.5119","99.6950","5829.8494"
"926","35.7334","2.5025","5768.1888","5730.6096","75.8777","2.5107","99.6950","5757.4194"
"927","35.7504","2.5037","5767.5524","5729.9244","76.4847","2.5096","99.6950","5849.9135"
"928","35.7674","2.5048","5766.7927","5729.2391","76.5992","2.5084","99.6950","5867.4341"
"929","35.7844","2.5060","5765.9060","5728.5538","75.1643","2.5073","99.6950","5649.6701"
"930","35.8014","2.5071","5764.8924","5727.8686","74.6705","2.5061","99.6950","5575.6888"
"931","35.8184","2.5083","5763.7824","5727.1833","77.2413","2.5050","99.6950","5966.2256"
"932","35.8354","2.5094","5762.5287","5726.4980","76.0671","2.5038","99.6950","5786.2049"
"933","35.8524","2.5106","5761.1675","5725.8128","76.5407","2.5027","99.6950","5858.4854"
"934","35.8694","2.5117","5759.7105","5725.1275","75.5696","2.5015","99.6950","5710.7576"
"935","35.8864","2.5129","5758.1707","5724.4422","75.1252","2.5004","99.6950","5643.7919"
"936","35.9034","2.5141","5756.5620","5723.7570","76.0002","2.4992","99.6950","5776.0249"
"937","35.9204","2.5152","5754.8987","5723.0717","75.5713","2.4981","99.6950","5711.0162"
"938","35.9374","2.5164","5753.1949","5722.3865","75.3093","2.4969","99.6950","5671.4910"
"939","35.9544","2.5175","5751.4639","5721.7012","74.9327","2.4958","99.6950","5614.9077"
"940","35.9714","2.5187","5749.7182","5721.0159","75.3707","2.4947","99.6950","5680.7374"
"941","35.9884","2.5198","5747.9691","5720.3307","75.7303","2.4935","99.6950","5735.0718"
"942","36.0054","2.5210","5746.2266","5719.6454","75.0754","2.4924","99.6950","5636.3135"
"943","36.0224","2.5221","5744.4994","5718.9601","75.4968","2.4912","99.6950","5699.7640"
"944","36.0394","2.5233","5742.7949","5718.2749","75.2375","2.4901","99.6950","5660.6767"
"945","36.0564","2.5244","5741.1192","5717.5896","75.8670","2.4890","99.6950","5755.8062"
"946","36.0734","2.5256","5739.4774","5716.9043","75.6266","2.4878","99.6950","5719.3812"
"947","36.0904","2.5267","5738.1711","5716.5167","75.5112","2.4867","99.6950","5701.9379"
"948","36.1074","2.5279","5736.9058","5716.1290","75.5749","2.4856","99.6950","5711.5719"
"949","36.1244","2.5290","5735.6836","5715.7414","75.8915","2.4844","99.6950","5759.5203"
"950","36.1414","2.5302","5734.5059","5715.3537","75.9303","2.4833","99.6950","5765.4091"
"951","36.1584","2.5313","5733.3736","5714.9660","75.7305","2.4822","99.6950","5735.1111"
"952","36.1754","2.5325","5732.2868","5714.5784","75.0595","2.4811","99.6950","5633.9314"
"953","36.1924","2.5336","5731.2452","5714.1907","75.0221","2.4799","99.6950","5628.3109"
"954","36.2094","2.5348","5730.2479","5713.8031","75.2614","2.4788","99.6950","5664.2788"
"955","36.2264","2.5359","5729.2938","5713.4154","75.8122","2.4777","99.6950","5747.4938"
"956","36.2434","2.5371","5728.3814","5713.0277","75.7792","2.4766","99.6950","5742.4829"
"957","36.2604","2.5382","5727.5091","5712.6401","75.5619","2.4754","99.6950","5709.5967"
"958","36.2774","2.5394","5726.7445","5712.2524","75.5189","2.4743","99.6950","5703.1067"
"959","36.2944","2.5405","5725.9465","5711.8648","75.9265","2.4732","99.6950","5764.8338"
"960","36.3114","2.5417","5725.1825","5711.4771","76.0868","2.4721","99.6950","5789.1990"
"961","36.3284","2.5428","5724.4501","5711.0894","75.3788","2.4710","99.6950","5681.9638"
"962","36.3454","2.5440","5723.7471","5710.7018","75.7247","2.4698","99.6950","5734.2302"
"963","36.3624","2.5451","5723.0714","5710.3141","76.3451","2.4687","99.6950","5828.5694"
"964","36.3794","2.5463","5722.4209","5709.9265","76.3965","2.4676","99.6950","5836.4247"
"965","36.3964","2.5474","5721.8284","5709.5388","75.3671","2.4665","99.6950","5680.2052"
"966","36.4134","2.5486","5721.2224","5709.1511","75.0419","2.4654","99.6950","5631.2808"
"967","36.4304","2.5497","5720.6356","5708.7635","75.5521","2.4643","99.6950","5708.1166"
"968","36.4474","2.5509","5720.0665","5708.3758","75.5493","2.4632","99.6950","5707.7015"
"969","36.4644","2.5520","5719.5134","5707.9882","75.8980","2.4621","99.6950","5760.5019"
"970","36.4814","2.5532","5718.9748","5707.6005","75.7121","2.4609","99.6950","5732.3168"
"971","36.4984","2.5543","5718.4495","5707.2128","75.9518","2.4598","99.6950","5768.6693"
"972","36.5154","2.5555","5717.9362","5706.8252","75.3838","2.4587","99.6950","5682.7158"
"973","36.5324","2.5566","5717.4339","5706.4375","75.1231","2.4576","99.6950","5643.4738"
"974","36.5494","2.5578","5716.9415","5706.0499","75.2037","2.4565","99.6950","5655.6003"
"975","36.5664","2.5589","5716.4583","5705.6622","75.6601","2.4554","99.6950","5724.4440"
"976","36.5834","2.5601","5715.9834","5705.2746","75.8333","2.4543","99.6950","5750.6852"
"977","36.6004","2.5612","5715.4565","5704.8271","75.1685","2.4532","99.6950","5650.3077"
"978","36.6174","2.5624","5714.9368","5704.3797","75.6150","2.4521","99.6950","5717.6227"
"979","36.6344","2.5635","5714.4236","5703.9323","76.2337","2.4510","99.6950","5811.5715"
"980","36.6514","2.5646","5713.9166","5703.4849","75.4212","2.4499","99.6950","5688.3549"
"981","36.6684","2.5658","5713.4155","5703.0374","75.7095","2.4488","99.6950","5731.9243"
"982","36.6854","2.5669","5712.9199","5702.5900","75.7740","2.4477","99.6950","5741.6961"
"983","36.7024","2.5681","5712.4294","5702.1426","75.9416","2.4466","99.6950","5767.1323"
"984","36.7194","2.5692","5711.9440","5701.6952","75.7723","2.4455","99.6950","5741.4346"
"985","36.7364","2.5704","5711.4634","5701.2478","75.9409","2.4444","99.6950","5767.0213"
"986","36.7534","2.5715","5710.9874","5700.8003","76.0447","2.4434","99.6950","5782.8033"
"987","36.7704","2.5727","5710.5159","5700.3529","75.3039","2.4423","99.6950","5670.6816"
"988","36.7874","2.5738","5710.0487","5699.9055","76.1199","2.4412","99.6950","5794.2432"
"989","36.8044","2.5750","5709.5859","5699.4581","75.7582","2.4401","99.6950","5739.3063"
"990","36.8214","2.5761","5709.1273","5699.0107","75.2334","2.4390","99.6950","5660.0593"
"991","36.8384","2.5773","5708.6728","5698.5632","75.0697","2.4379","99.6950","5635.4611"
"992","36.8554","2.5784","5708.2225","5698.1158","76.0225","2.4368","99.6950","5779.4195"
"993","36.8724","2.5796","5707.7763","5697.6684","76.2215","2.4357","99.6950","5809.7155"
"994","36.8894","2.5807","5707.3342","5697.2210","76.2289","2.4347","99.6950","5810.8437"
"995","36.9064","2.5819","5706.8961","5696.7736","75.1894","2.4336","99.6950","5653.4416"
"996","36.9234","2.5830","5706.4622","5696.3261","76.0424","2.4325","99.6950","5782.4422"
"997","36.9404","2.5842","5706.0323","5695.8787","76.0407","2.4314","99.6950","5782.1956"
"998","36.9574","2.5853","5705.6066","5695.4313","75.5359","2.4303","99.6950","5705.6788"
"999","36.9744","2.5865","5705.1851","5694.9839","75.0992","2.4293","99.6950","5639.8891"
"1000","36.9914","2.5876","5704.7678","5694.5365","75.3786","2.4282","99.6950","5681.9398"
"1001","37.0084","2.5888","5704.3547","5694.0890","75.8749","2.4271","99.6950","5757.0055"
"1002","37.0254","2.5899","5703.9461","5693.6416","75.7228","2.4260","99.6950","5733.9490"
"1003","37.0424","2.5911","5703.5418","5693.1942","75.9854","2.4250","99.6950","5773.7788"
